,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric
9,55.3,2.4315810497418204,0.6833333333333332,1902.0,1,0,0,0,0,0,0,0,0,0,3.2386264473460575
10,46.2,2.311932770115981,0.6833333333333332,1902.0,1,0,0,0,0,0,0,0,0,0,3.2374451215981734
11,35.35,2.2392492357638356,0.6833333333333332,1902.0,1,0,0,0,0,0,0,0,0,0,3.222961585025336
0,32.6,1.3869055145856843,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.341035834702906
1,34.05,1.4530352547263063,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.937801894465461
2,42.55,1.4099772414731855,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.641235576363711
3,47.1,1.4365258453666871,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.0876371785633183
4,58.6,1.4895539761270817,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,4.189559818092466
5,68.4,1.60753753757574,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,4.475322993539763
6,76.05,1.6895549938364973,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,4.591398291384069
7,76.4,1.709311023446753,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,4.6839435424374924
8,67.5,1.6040146092186667,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,4.254848648322613
9,55.3,1.502102969294435,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.782296796952138
10,46.2,1.4281905508225001,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.7809171612747847
11,35.35,1.3832904835264652,0.6,1957.0,1,0,0,0,0,0,0,0,0,0,3.7640022639012782
0,32.6,0.5057224528323488,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.5094672690699293
1,34.05,0.5298360597344541,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.9577009811154418
2,42.55,0.514135347719504,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.7349486656045543
3,47.1,0.5238160541116097,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.3191383815424036
4,58.6,0.5431522785877756,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,3.14679750696194
5,68.4,0.5861739087292752,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,3.361435532702914
6,76.05,0.6160808264818166,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,3.448620218859904
7,76.4,0.6232846825827939,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,3.5181313794449496
8,67.5,0.5848893050189613,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,3.19583624542641
9,55.3,0.547728154549352,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.840900392408822
10,46.2,0.5207766649408011,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.8398641417527837
11,35.35,0.5044042647113076,0.3833333333333333,1909.0,1,0,0,0,0,0,0,0,0,0,2.8271592851099436
0,32.6,961.025909609594,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.0865565973232
1,34.05,1006.8490698772007,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.995102476063742
2,42.55,977.0129592572757,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.543595387688424
3,47.1,995.409234949668,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,4.700770071853541
4,58.6,1032.1539209163457,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,6.378391069993835
5,68.4,1113.9080550428137,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,6.813450924858495
6,76.05,1170.7402614749917,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,6.990169643617378
7,76.4,1184.4297710535457,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,7.131065066649732
8,67.5,1111.4669187193656,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,6.477789982956468
9,55.3,1040.84947187242,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.758353899033255
10,46.2,989.6334744981103,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.75625347410406
11,35.35,958.5209527286698,0.6,1909.0,0,0,0,0,0,0,0,0,0,0,5.730501405857864
0,32.6,0.7968959862812771,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02108796024428512
1,34.05,0.8348931850361097,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.024854630093407073
2,42.55,0.8101526691337639,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.022982761895836593
3,47.1,0.8254071155698092,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.019488557828087425
4,58.6,0.8558763177746768,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.026443676529091936
5,68.4,0.9236679773915853,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02824735741767155
6,76.05,0.9707940296077111,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02898000183915886
7,76.4,0.9821455604334934,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.02956412923903319
8,67.5,0.9216437533632117,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.026855766768289165
9,55.3,0.8630867889868576,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.023873112541250605
10,46.2,0.8206177750582321,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.0238644045525444
11,35.35,0.7948188413632727,0.0,1962.0,0,1,0,0,0,0,0,0,0,0,0.023757641051344064
0,32.6,2.1991264236800627,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,9.06993170106703
1,34.05,2.303984077936187,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,10.689976403174382
2,42.55,2.2357097696287522,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,9.88488589139932
3,47.1,2.2778061746974543,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,8.382028721860403
4,58.6,2.3618894538589634,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,11.373425275162441
5,68.4,2.548968360686394,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,12.149188425340535
6,76.05,2.679018139398203,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,12.464298791022227
7,76.4,2.7103439985039675,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,12.715531985708177
8,67.5,2.543382280915786,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,11.55066528704117
9,55.3,2.3817875811464244,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,10.267825703991885
10,46.2,2.264589436939544,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,10.264080398049348
11,35.35,2.193394302608262,1.7166666666666668,1997.0,0,0,0,1,0,0,0,0,0,0,10.218161416183083
0,32.6,5.072549451136591,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.346747434400862
1,34.05,5.314416235518314,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.5872995265319538
2,42.55,5.156933336216843,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.4677557838744442
3,47.1,5.254033754877055,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.24460426476109
4,58.6,5.447981945834962,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.6887813287362412
5,68.4,5.879501933011822,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.803970402550564
6,76.05,6.179477380772162,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.8507595174548153
7,76.4,6.25173424045166,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.888063840302123
8,67.5,5.8666169685235205,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.7150987850455068
9,55.3,5.493879368358652,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.524616543926068
10,46.2,5.223547760466824,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.5240604227406607
11,35.35,5.059327624831601,0.44166666666666665,1966.0,0,0,1,0,0,0,0,0,0,0,1.5172421496756698
0,32.6,5.06488698973004,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.7415229753898792
1,34.05,5.306388416431427,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.8739716428511709
2,42.55,5.149143406705941,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.8081505174639342
3,47.1,5.246097147996575,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.685282655094981
4,58.6,5.439752365856358,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.9298478123513029
5,68.4,5.870620510152287,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.9932712446633908
6,76.05,6.170142822795164,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,1.0190334646709562
7,76.4,6.242290533139799,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,1.0395733311418707
8,67.5,5.857755009356566,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.944338278795608
9,55.3,5.485580456926085,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.8394582139921756
10,46.2,5.215657204937417,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.8391520120826365
11,35.35,5.051685135972339,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,0.8353978515020952
0,32.6,0.9501452144122919,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,2.957867597064245
1,34.05,0.995449566773823,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.4861932656682537
2,42.55,0.9659512593517955,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.2236387927163594
3,47.1,0.9841392531793879,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,2.7335300828269693
4,58.6,1.02046791734673,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.709078215558865
5,68.4,1.1012964345822749,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.96206850926067
6,76.05,1.1574851891476556,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,4.064831657966551
7,76.4,1.1710197066707038,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,4.146763314164258
8,67.5,1.098882936702291,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.7668793661427986
9,55.3,1.0290650176381764,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.348522342077614
10,46.2,0.9784288856463537,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.3473009305550523
11,35.35,0.9476686185485175,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,3.3323259259983558
0,32.6,0.06129969125240593,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.106265469199198
1,34.05,0.06422255269508535,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.4824804537294987
2,42.55,0.06231943608721261,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.295518258156159
3,47.1,0.06349285504383148,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,1.9465171558693724
4,58.6,0.06583663982882129,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.641194411725703
5,68.4,0.0710513828762758,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.8213460588770345
6,76.05,0.07467646381597778,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.894522583695187
7,76.4,0.07554965849488411,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.9528652283946357
8,67.5,0.07089567333563167,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.682353984816722
9,55.3,0.06639129146052751,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.384446480620111
10,46.2,0.06312444423524863,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.383576726708135
11,35.35,0.061139910874097904,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.3729131882082455
0,32.6,0.6053344511175086,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.6416977050175965
1,34.05,0.6341977078639679,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.9349329527717405
2,42.55,0.6154044313612246,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.7892080135908786
3,47.1,0.6269919435578358,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.517184226916606
4,58.6,0.6501368183096102,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,2.058640217789807
5,68.4,0.7016324059032235,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,2.19905677496573
6,76.05,0.7374300801827806,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,2.256093143178517
7,76.4,0.7460528776369806,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,2.301567461258734
8,67.5,0.7000947741893627,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,2.090721442911311
9,55.3,0.6556140031727092,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.8585218113363595
10,46.2,0.6233538868230801,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.8578438944155815
11,35.35,0.6037566198817168,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,1.8495323558471353
0,32.6,1.065082135510553,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,4.727077168358953
1,34.05,1.115866853077108,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.57141388173813
2,42.55,1.0828002020153191,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.1518159065707305
3,47.1,1.1031883563865719,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,4.368555122744078
4,58.6,1.14391161702577,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.9276145307612484
5,68.4,1.234517777475292,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.331927638745255
6,76.05,1.297503558802614,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.49615721226585
7,76.4,1.3126753163486113,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.627095210221681
8,67.5,1.2318123242066004,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.0199886787797
9,55.3,1.1535486891266655,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.351396907246737
10,46.2,1.0967872185874448,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.3494449244983535
11,35.35,1.062305951437451,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,5.325512818069286
0,32.6,3.440445171541283,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.79500717599355
1,34.05,3.6044907700116653,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.1156261135508108
2,42.55,3.4976783503948075,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.956292692573611
3,47.1,3.5635364893350414,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,1.658866042326802
4,58.6,3.6950814103925946,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.250885746156306
5,68.4,3.9877588639309787,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.404415063392203
6,76.05,4.191216531671753,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.466777756549203
7,76.4,4.240224583025371,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.5164986808265057
8,67.5,3.9790196659623276,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.285962867316774
9,55.3,3.7262112332221067,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.032079339511252
10,46.2,3.5428594327033287,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.03133811551258
11,35.35,3.4314774978087446,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.022250406290407
0,32.6,0.20688645797687003,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.177665510794511
1,34.05,0.2167511153459131,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.923867919037897
2,42.55,0.21032809679434258,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.553038349977868
3,47.1,0.21428838577293124,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,3.860813229462973
4,58.6,0.22219865942227185,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.238668611589973
5,68.4,0.2397984172074308,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.595989820156851
6,76.05,0.252033065378925,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.74113156434963
7,76.4,0.25498009742023386,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.856851096447402
8,67.5,0.2392728975077569,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.320306435243205
9,55.3,0.22407060867928036,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.729422748505353
10,46.2,0.21304499929396412,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.727697637889396
11,35.35,0.20634719920008043,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.706547076544934
0,32.6,0.19156153516376853,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.003619545578344
1,34.05,0.20069547717214173,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.718734372000311
2,42.55,0.1947482377725394,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.363353955130896
3,47.1,0.19841517201197337,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.6999676655218248
4,58.6,0.20573949946506653,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.0204201346365345
5,68.4,0.22203557148836184,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.362854963603002
6,76.05,0.23336394942493055,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.50194994917044
7,76.4,0.23609268279651285,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.612848483127915
8,67.5,0.22154897917384897,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.098656840182258
9,55.3,0.20747278581414846,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.532389992998231
10,46.2,0.19726388823515195,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.53073675231573
11,35.35,0.19106222148155594,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.510467345734508
0,32.6,0.38312307032753706,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,5.6521356910749265
1,34.05,0.40139095434428346,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,6.66170365516892
2,42.55,0.3894964755450788,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,6.159993061734762
3,47.1,0.39683034402394674,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,5.223453192802846
4,58.6,0.41147899893013307,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,7.087610474504081
5,68.4,0.4440711429767237,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,7.571045050800447
6,76.05,0.4667278988498611,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,7.767413292943619
7,76.4,0.4721853655930257,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,7.923975012840604
8,67.5,0.44309795834769794,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,7.198061647681984
9,55.3,0.4149455716282969,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,6.398630777389596
10,46.2,0.3945277764703039,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,6.396296804203301
11,35.35,0.3821244429631119,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,6.367681338854912
0,32.6,3.0726470240268475,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.7779872961804934
1,34.05,3.2191554538411538,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.274183270971492
2,42.55,3.123761733871532,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.027595833744874
3,47.1,3.182579359072053,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.567292684553384
4,58.6,3.300061571419667,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.4835136547657113
5,68.4,3.561450566673324,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.7211185504879327
6,76.05,3.7431577487758863,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.8176322422785276
7,76.4,3.786926632056066,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.894581291755306
8,67.5,3.5536456259485374,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.537799675609293
9,55.3,3.3278634844589416,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.1448846921007467
10,46.2,3.1641127672918374,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.1437375597218495
11,35.35,3.0646380325641576,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.1296732478303917
0,35.15,1.6398460818552663,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.06274655522701941
1,28.6,1.642718894496541,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.0570039391336009
2,34.05,1.6605972721961229,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.055474776589830195
3,51.65,1.7092119560188552,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.05905027175338836
4,56.35,1.718360330255147,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.05781307305780464
5,69.5,1.8787636846237838,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.06651836077720145
6,72.5,1.9093884252074673,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.07547944637037643
7,72.0,1.9243939902657745,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.07273440861639763
8,67.1,1.868555437762556,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.09190455777204092
9,61.35,1.8186298588510865,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.06804777517316164
10,43.75,1.6963261362104205,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.05632049624209185
11,30.75,1.6332079322569817,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,0.06890633928708657
0,35.15,1.2823440924460612,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.3821660874539763
1,28.6,1.2845906047010864,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.0726274787740855
2,34.05,1.2985713265988639,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,2.990202528447584
3,51.65,1.33658754854555,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.182928940985922
4,56.35,1.3437414904838827,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.1162414319026555
5,69.5,1.4691753931892146,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.5854740264179807
6,72.5,1.493123650043754,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,4.06849464309333
7,72.0,1.504857859686506,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.920531562623057
8,67.1,1.4611926409043683,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,4.9538413296862815
9,61.35,1.4221513114238353,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.667912552086287
10,43.75,1.3265109595958262,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.0357885262290374
11,30.75,1.277153122381052,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,3.7141908922997984
0,35.15,3.5983352412274323,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,13.801073132003511
1,28.6,3.6046390907672907,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,12.537987622567266
2,34.05,3.6438698437289325,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,12.201649093369216
3,51.65,3.750545666524786,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,12.988077448788196
4,56.35,3.7706200611759857,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,12.715956220542383
5,69.5,4.122595194221857,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,14.630679857813753
6,72.5,4.1897954543652,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,16.601666108231782
7,72.0,4.222722357786983,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,15.997896440626851
8,67.1,4.1001951075074095,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,20.21436106551708
9,61.35,3.9906427708438525,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,14.967073781773683
10,43.75,3.7222701472295,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,12.38766470375303
11,30.75,3.5837690646207694,1.2416666666666667,1959.0,0,0,0,1,0,0,0,0,0,0,15.155914525013232
0,35.15,1.321203004338366,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,6.1417469102665265
1,28.6,1.3235175927223315,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.579649205922553
2,34.05,1.3379219728594354,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.429971995842742
3,51.65,1.377090201531779,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.779947963352113
4,56.35,1.3844609295894548,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.6588487055762045
5,69.5,1.5136958596494938,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,6.510938095346618
6,72.5,1.538369821257201,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,7.38806544608948
7,72.0,1.5504596130103396,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,7.119376159752302
8,67.1,1.5054712057802584,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,8.995785213923313
9,61.35,1.4652468057094061,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,6.660639957176648
10,43.75,1.3667082614017605,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.512752573078208
11,30.75,1.3158547321501746,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,6.744677773673282
0,35.15,3.046538692356703,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.3241741465459627
1,28.6,3.0518758608656116,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.2029846447967238
2,34.05,3.085090666828816,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.1707139089929568
3,51.65,3.1754079941203375,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.2461694975835012
4,56.35,3.192404025876861,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.2200602311719024
5,69.5,3.490404570485892,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.40377257832089
6,72.5,3.547299823134252,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.5928831649425144
