,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Gas
0,32.6,5.06488698973004,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,9.383995271633463
1,34.05,5.306388416431427,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,12.561506301341357
2,42.55,5.149143406705941,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,10.124192282024257
3,47.1,5.246097147996575,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,5.425225132141062
4,58.6,5.439752365856358,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,4.83769956046116
5,68.4,5.870620510152287,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,4.769378116579602
6,76.05,6.170142822795164,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,3.4518478320772794
7,76.4,6.242290533139799,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,3.516676295541216
8,67.5,5.857755009356566,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,5.1000427524907535
9,55.3,5.485580456926085,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,6.450977207569858
10,46.2,5.215657204937417,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,9.350810391307116
11,35.35,5.051685135972339,0.4666666666666666,1974.0,0,0,1,0,0,0,0,0,0,0,10.378648856832896
0,32.6,0.9501452144122919,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,11.326739896181074
1,34.05,0.995449566773823,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,15.162082935999432
2,42.55,0.9659512593517955,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,12.220178007128455
3,47.1,0.9841392531793879,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,6.54839566423714
4,58.6,1.02046791734673,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,5.839236170850594
5,68.4,1.1012964345822749,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,5.756770312569823
6,76.05,1.1574851891476556,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,4.166475091193229
7,76.4,1.1710197066707038,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,4.2447248262229085
8,67.5,1.098882936702291,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,6.155891605304563
9,55.3,1.0290650176381764,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,7.786506577556843
10,46.2,0.9784288856463537,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,11.286684834657475
11,35.35,0.9476686185485175,0.7916666666666666,1931.0,1,0,0,0,0,0,0,0,0,0,12.527314078098458
0,32.6,0.06129969125240593,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,6.688670740179885
1,34.05,0.06422255269508535,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,8.953518966952966
2,42.55,0.06231943608721261,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,7.216264152373466
3,47.1,0.06349285504383148,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.8669610917146087
4,58.6,0.06583663982882129,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.448187958667327
5,68.4,0.0710513828762758,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.399490188752757
6,76.05,0.07467646381597778,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.4603884513626473
7,76.4,0.07554965849488411,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,2.506596514575639
8,67.5,0.07089567333563167,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,3.635179445941201
9,55.3,0.06639129146052751,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,4.59809081791332
10,46.2,0.06312444423524863,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,6.665017410054476
11,35.35,0.061139910874097904,0.5083333333333333,1919.0,1,0,0,0,0,0,0,0,0,0,7.39763426151171
0,32.6,0.6053344511175086,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,14.550794416284877
1,34.05,0.6341977078639679,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,19.477833317137723
2,42.55,0.6154044313612246,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,15.698541640572461
3,47.1,0.6269919435578358,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,8.412337525198401
4,58.6,0.6501368183096102,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,7.501322167628172
5,68.4,0.7016324059032235,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,7.395383145349524
6,76.05,0.7374300801827806,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,5.352424708981353
7,76.4,0.7460528776369806,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,5.452947526489463
8,67.5,0.7000947741893627,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,7.90811072018358
9,55.3,0.6556140031727092,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,10.00286556145602
10,46.2,0.6233538868230801,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,14.499338042173378
11,35.35,0.6037566198817168,0.775,1926.0,1,0,0,0,0,0,0,0,0,0,16.09310122854506
0,32.6,1.065082135510553,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,13.144256103786994
1,34.05,1.115866853077108,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,17.595027607619848
2,42.55,1.0828002020153191,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,14.18105746506267
3,47.1,1.1031883563865719,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,7.599167145056627
4,58.6,1.14391161702577,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.776214196110796
5,68.4,1.234517777475292,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,6.680515665819081
6,76.05,1.297503558802614,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,4.83503780881891
7,76.4,1.3126753163486113,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,4.925843686477527
8,67.5,1.2318123242066004,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,7.14368093104679
9,55.3,1.1535486891266655,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,9.035948344124751
10,46.2,1.0967872185874448,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,13.09777370975792
11,35.35,1.062305951437451,1.075,1915.0,0,0,0,0,0,0,0,0,0,1,14.537477336318101
0,32.6,3.440445171541283,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,7.219489701544677
1,34.05,3.6044907700116653,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,9.664078332664863
2,42.55,3.4976783503948075,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,7.78895340425819
3,47.1,3.5635364893350414,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,4.173846622498982
4,58.6,3.6950814103925946,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,3.7218392747375137
5,68.4,3.9877588639309787,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,3.6692768057443135
6,76.05,4.191216531671753,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.6556471048437915
7,76.4,4.240224583025371,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,2.7055222817590696
8,67.5,3.9790196659623276,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,3.923670575617776
9,55.3,3.7262112332221067,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,4.962999465241967
10,46.2,3.5428594327033287,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,7.193959221740698
11,35.35,3.4314774978087446,0.4916666666666667,1923.0,0,0,1,0,0,0,0,0,0,0,7.984717209348164
0,32.6,0.20688645797687003,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,7.670707807891219
1,34.05,0.2167511153459131,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,10.268083228456417
2,42.55,0.21032809679434258,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,8.275762992024326
3,47.1,0.21428838577293124,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.434712036405169
4,58.6,0.22219865942227185,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,3.9544542294086087
5,68.4,0.2397984172074308,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,3.898606606103333
6,76.05,0.252033065378925,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,2.821625048896528
7,76.4,0.25498009742023386,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,2.8746174243690117
8,67.5,0.2392728975077569,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,4.168899986593887
9,55.3,0.22407060867928036,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,5.273186931819589
10,46.2,0.21304499929396412,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,7.643581673099492
11,35.35,0.20634719920008043,0.7916666666666666,2004.0,0,1,0,0,0,0,0,0,0,0,8.483762034932425
0,32.6,0.19156153516376853,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.534610033663935
1,34.05,0.20069547717214173,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,6.070072593086465
2,42.55,0.1947482377725394,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.892294015064949
3,47.1,0.19841517201197337,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.6216211333203585
4,58.6,0.20573949946506653,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.3377122783758835
5,68.4,0.22203557148836184,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.3046974381109657
6,76.05,0.23336394942493055,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,1.668029806167418
7,76.4,0.23609268279651285,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,1.6993567402057606
8,67.5,0.22154897917384897,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,2.4644838758037824
9,55.3,0.20747278581414846,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.1172933410154675
10,46.2,0.19726388823515195,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.518574167602847
11,35.35,0.19106222148155594,0.6416666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.015254577582171
0,32.6,0.38312307032753706,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,37.688586040629616
1,34.05,0.40139095434428346,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,50.450303664273484
2,42.55,0.3894964755450788,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,40.661411357097855
3,47.1,0.39683034402394674,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,21.789126940479886
4,58.6,0.41147899893013307,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,19.429470161211956
5,68.4,0.4440711429767237,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,19.155073324724427
6,76.05,0.4667278988498611,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,13.863526169036504
7,76.4,0.4721853655930257,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,14.123894280104091
8,67.5,0.44309795834769794,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,20.483109222057273
9,55.3,0.4149455716282969,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,25.90881628729935
10,46.2,0.3945277764703039,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,37.55530685823187
11,35.35,0.3821244429631119,2.158333333333333,1981.0,0,0,0,0,1,0,0,0,0,0,41.683375694853744
0,32.6,3.0726470240268475,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,4.0108276119692645
1,34.05,3.2191554538411538,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,5.368932407036034
2,42.55,3.123761733871532,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,4.327196335698994
3,47.1,3.182579359072053,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.318803679166101
4,58.6,3.300061571419667,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.0676884859652853
5,68.4,3.561450566673324,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.038487114302396
6,76.05,3.7431577487758863,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,1.4753595026909951
7,76.4,3.786926632056066,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,1.5030679343105942
8,67.5,3.5536456259485374,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.1798169864543198
9,55.3,3.3278634844589416,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,2.7572219251344254
10,46.2,3.1641127672918374,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,3.9966440120781654
11,35.35,3.0646380325641576,0.48333333333333334,2003.0,0,0,0,0,0,1,0,0,0,0,4.435954005193424
0,35.15,1.6398460818552663,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,23.039976784777814
1,28.6,1.642718894496541,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,20.629511054879874
2,34.05,1.6605972721961229,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,16.1577162585091
3,51.65,1.7092119560188552,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,15.224075732723067
4,56.35,1.718360330255147,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,10.581070347717823
5,69.5,1.8787636846237838,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,7.57244901638716
6,72.5,1.9093884252074673,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,6.308377335038822
7,72.0,1.9243939902657745,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,6.02045869734651
8,67.1,1.868555437762556,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,9.475905983165648
9,61.35,1.8186298588510865,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,7.9271973321711044
10,43.75,1.6963261362104205,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,11.681610543659575
11,30.75,1.6332079322569817,0.7000000000000001,1902.0,0,0,0,0,1,0,0,0,0,0,22.9896509136235
0,35.15,1.2823440924460612,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,2.2965129898110854
1,28.6,1.2845906047010864,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,2.0562494725378206
2,34.05,1.2985713265988639,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,1.6105226849821996
3,51.65,1.33658754854555,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,1.5174619316962734
4,56.35,1.3437414904838827,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,1.0546697041679858
5,69.5,1.4691753931892146,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,0.7547849415501479
6,72.5,1.493123650043754,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,0.6287884154517909
7,72.0,1.504857859686506,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,0.6000900839540805
8,67.1,1.4611926409043683,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,0.9445122876576001
9,61.35,1.4221513114238353,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,0.790144530794599
10,43.75,1.3265109595958262,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,1.1643662060090505
11,30.75,1.277153122381052,0.375,1887.0,0,0,0,0,1,0,0,0,0,0,2.2914967513873643
0,35.15,1.321203004338366,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.683334611491028
1,28.6,1.3235175927223315,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.088738382488184
2,34.05,1.3379219728594354,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,3.985668428073533
3,51.65,1.377090201531779,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,3.7553647448512404
4,56.35,1.3844609295894548,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,2.6100618023858844
5,69.5,1.5136958596494938,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,1.86791688162716
6,72.5,1.538369821257201,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,1.5561048340230526
7,72.0,1.5504596130103396,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,1.4850831496621915
8,67.1,1.5054712057802584,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,2.3374478608390485
9,61.35,1.4652468057094061,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,1.955423626980961
10,43.75,1.3667082614017605,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,2.8815350875093872
11,30.75,1.3158547321501746,0.725,2007.0,0,0,0,0,1,0,0,0,0,0,5.670920590068327
0,35.15,3.046538692356703,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,5.551592396131136
1,28.6,3.0518758608656116,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,4.970779171263769
2,34.05,3.085090666828816,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,3.893278867314127
3,51.65,3.1754079941203375,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,3.6683137255480953
4,56.35,3.192404025876861,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,2.5495594129299977
5,69.5,3.490404570485892,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.824617740380725
6,72.5,3.547299823134252,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.5200336342467913
7,72.0,3.5751774605885482,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.4506582640088699
8,67.1,3.471439486269772,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,2.283264783380868
9,61.35,3.3786867519887482,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,1.910096040590977
10,43.75,3.151468461585236,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,2.814739826977269
11,30.75,3.0342062058992263,0.2916666666666667,2000.0,0,0,1,0,0,0,0,0,0,0,5.539466137227371
0,35.15,0.28755594800305617,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,8.021627367336132
1,28.6,0.2880597113572133,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,7.182396579579866
2,34.05,0.2911947823282301,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,5.625490865014275
3,51.65,0.2997196320980931,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,5.30043340237623
4,56.35,0.3013238493812343,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.6839187934008435
5,69.5,0.32945145180606633,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,2.6364333972654475
6,72.5,0.3348216669795085,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,2.1963326068828057
7,72.0,0.337452974596368,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,2.0960904909617217
8,67.1,0.32766138008158563,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,3.299143374792197
9,61.35,0.3189066577132237,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,2.7599430181730944
10,43.75,0.2974600333639126,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,4.067084255635703
11,30.75,0.2863919122915086,0.5666666666666667,2002.0,0,1,0,0,0,0,0,0,0,0,8.004105848581686
0,35.15,2.5646881848921224,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,11.459029111646482
1,28.6,2.569181209402173,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,10.260173868451275
2,34.05,2.5971426531977277,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,8.036107966319937
3,51.65,2.6731750970911,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,7.571757933994232
4,56.35,2.6874829809677654,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.26253972733971
5,69.5,2.9383507863784293,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,3.766189286378485
6,72.5,2.986247300087508,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,3.137497932602965
7,72.0,3.009715719373012,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,2.9943003902650935
8,67.1,2.9223852818087366,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,4.712881594223679
9,61.35,2.8443026228476707,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,3.942624849480333
10,43.75,2.6530219191916524,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,5.809898010797949
11,30.75,2.554306244762104,0.8833333333333333,2012.0,0,0,0,0,0,0,0,1,0,0,11.433999328499857
0,35.15,5.09051745789194,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,17.501482593813392
1,28.6,5.0994354307831005,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,15.670459741278894
2,34.05,5.1549346601348836,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,12.273623037715213
3,51.65,5.305847541195972,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,11.564416879933027
4,56.35,5.334246522829958,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,8.037526263344468
5,69.5,5.83218110629658,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,5.752136206161428
6,72.5,5.927248428961568,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,4.791930007383189
7,72.0,5.97382968542219,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,4.573223058453637
8,67.1,5.800491998741584,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,7.198028243437966
9,61.35,5.6455097514097705,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,6.021607895819521
10,43.75,5.265846536577371,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,8.87351170130689
11,30.75,5.069910879755085,0.6083333333333333,1924.0,0,0,1,0,0,0,0,0,0,0,17.463254371352352
0,35.15,0.3108712951384391,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.6285968997420474
1,28.6,0.31141590416996034,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.5628324547991438
2,34.05,0.31480517008457304,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.44082901827057713
3,51.65,0.32402122388983035,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.4153566167371528
4,56.35,0.3257555128445776,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.2886820624282183
5,69.5,0.35616373168223386,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.20659821056332664
6,72.5,0.3619693697075767,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.1721106957810957
7,72.0,0.36481402659066814,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.16425544641509307
8,67.1,0.3542285190071196,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.2585299967489739
9,61.35,0.34476395428456613,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.21627676595309722
10,43.75,0.32157841444747304,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.3187079674745963
11,30.75,0.3096128781529823,0.016666666666666666,1923.0,1,0,0,0,0,0,0,0,0,0,0.6272238650866774
0,35.15,0.9015267559014734,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,32.658664214902764
1,28.6,0.903106122092885,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,29.241881654328385
2,34.05,0.9129349932452617,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,22.903210133222036
3,51.65,0.9396615492805079,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,21.57979506584156
4,56.35,0.944690987249275,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,14.998436272240074
5,69.5,1.0328748218784782,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,10.73378120216035
6,72.5,1.0497111721519725,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,8.941987183860906
7,72.0,1.0579606771129375,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,8.533868799131547
8,67.1,1.0272627051206469,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,13.431889907139908
9,61.35,0.9998154674252417,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,11.236629196939779
10,43.75,0.9325774018976718,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,16.55842797926347
11,30.75,0.8978773466436486,1.6416666666666666,1911.0,1,0,0,0,0,0,0,0,0,0,32.58732839096925
0,35.15,0.4352198131938147,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,11.744646000650205
1,28.6,0.43598226583794447,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,10.51590922895978
2,34.05,0.4407272381184022,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,8.236408370016926
3,51.65,0.4536297134457625,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,7.760484389292151
4,56.35,0.45605771798240863,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,5.393708800263489
5,69.5,0.49862922435512735,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.860061747727003
6,72.5,0.5067571175906074,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.21570022967671
7,72.0,0.5107396372269354,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,3.0689334812431883
8,67.1,0.4959199266099674,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,4.8303504099558054
9,61.35,0.4826695359983926,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,4.040894976298743
10,43.75,0.45020978022646224,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,5.954710017042569
11,30.75,0.43345802941417516,0.6333333333333333,1958.0,0,0,0,0,0,0,1,0,0,0,11.718992348873426
0,35.15,3.3185510756028376,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,9.131700255215485
1,28.6,3.3243647770143268,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,8.176332516501443
2,34.05,3.360545190652817,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,6.403974407604847
3,51.65,3.458926565023939,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,6.033933868621636
4,56.35,3.4774400996158663,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,4.193717888576407
5,69.5,3.802047835707847,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,3.0012762279011866
6,72.5,3.8640230216283817,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,2.5002720904835805
7,72.0,3.8943897338553826,0.425,1958.0,0,0,1,0,0,0,0,0,0,0,2.386157969542571
